id,nom,latitude,longitude,typeR,nb,support
604970,Tampere Cathedral,61.50251,23.7698,A,0,44
661108,Parc et tour d’observation de Pyynikki,61.49335,23.73117,A,0,44
661108,Parc et tour d’observation de Pyynikki,61.49335,23.73117,A,1,29
777510,Pizzeria Napoli,61.497147,23.76909,R,1,29
777510,Pizzeria Napoli,61.497147,23.76909,R,2,29
941703,Pyynikin Nakotornin Kahvila,61.4963,23.732067,R,2,29
